Probe,Score
X210385_s_at,0.00658911
X211001_at,0.006588845
X218383_at,0.006588697
X221197_s_at,0.006588544
X214473_x_at,0.006587751
X206053_at,0.00658628
X222224_at,0.006583476
X218850_s_at,0.006581333
X215780_s_at,0.006578471
X212283_at,0.006576903
X220008_at,0.006569789
X221503_s_at,0.006568464
X205000_at,0.006567116
X213118_at,0.006566816
X209727_at,0.006566783
X212056_at,0.006566357
X210743_s_at,0.00656339
X207996_s_at,0.006559162
X210656_at,0.006558203
X202890_at,0.00655798
X204735_at,0.006555366
X214429_at,0.00655271
X217919_s_at,0.006551969
X212654_at,0.006550811
X200061_s_at,0.006548923
X208042_at,0.006547459
X219453_at,0.006547339
X213058_at,0.006547269
X217585_at,0.006546416
X208864_s_at,0.006544826
X219469_at,0.006542018
X217024_x_at,0.006541638
X203052_at,0.006540485
X210347_s_at,0.006539267
X221319_at,0.00653128
X210075_at,0.006531037
X213813_x_at,0.006521261
X204785_x_at,0.006519374
X216884_at,0.006518932
X213252_at,0.00651726
X219653_at,0.006515263
X219011_at,0.006513078
X214497_s_at,0.006512954
X201785_at,0.006511884
X216361_s_at,0.006511463
X216015_s_at,0.006502616
X203132_at,0.006502474
X212205_at,0.006499609
X201826_s_at,0.006499522
X205612_at,0.006499291
X215648_at,0.006498503
X213523_at,0.006498451
X204303_s_at,0.006497218
X219212_at,0.006495737
X213267_at,0.006493959
X207315_at,0.006491597
X71933_at,0.006489132
X213597_s_at,0.00648558
X209474_s_at,0.006484997
X213924_at,0.006483654
X205570_at,0.006482912
X217625_x_at,0.006481787
X209318_x_at,0.006477402
X208147_s_at,0.006474686
X216959_x_at,0.006468619
X216907_x_at,0.006468057
X206597_at,0.006462422
X222284_at,0.006460677
X212386_at,0.006459482
X219159_s_at,0.00645846
X33767_at,0.006456086
X207773_x_at,0.006452919
X206655_s_at,0.006452323
X212022_s_at,0.006451603
X221766_s_at,0.006446659
X212942_s_at,0.006446602
X213053_at,0.006446535
X212384_at,0.006444292
X217163_at,0.006443683
X221967_at,0.006437353
X216844_at,0.00643473
X216898_s_at,0.006434129
X202082_s_at,0.006432313
X213215_at,0.006430887
X219669_at,0.006430883
X219905_at,0.00643077
X210078_s_at,0.006429501
X211003_x_at,0.006428095
X200998_s_at,0.006422781
X221317_x_at,0.006420953
X221417_x_at,0.006420836
X217210_at,0.006419668
X217867_x_at,0.006418877
X207623_at,0.006418047
X210500_at,0.006417191
X214586_at,0.006411707
X203392_s_at,0.006408205
X204126_s_at,0.00640791
X204873_at,0.006406053
X211322_s_at,0.006405869
X215254_at,0.006403157
X202970_at,0.006403104
X207210_at,0.006400232
X210641_at,0.006399974
X213599_at,0.006399805
X218496_at,0.0063988
X210807_s_at,0.00639372
X205534_at,0.006392076
X205698_s_at,0.006388836
X208255_s_at,0.006388151
X221000_s_at,0.006387858
X201169_s_at,0.006387773
X203925_at,0.006384888
X220137_at,0.006382811
X203080_s_at,0.006382514
X217307_at,0.006375852
X207819_s_at,0.006375378
X204628_s_at,0.006374656
X221796_at,0.006373426
X219247_s_at,0.006373293
X204428_s_at,0.006372371
X210731_s_at,0.006371718
X204521_at,0.006370713
X206944_at,0.006368464
X220757_s_at,0.006367012
X214246_x_at,0.006366153
X221208_s_at,0.00636552
X216673_at,0.006364865
X218006_s_at,0.006363492
X206983_at,0.006361061
X205139_s_at,0.006359132
X209582_s_at,0.00635708
X221541_at,0.00635702
X214257_s_at,0.006355755
X201930_at,0.006342031
X211450_s_at,0.006341498
X221428_s_at,0.00634046
X217378_x_at,0.006339512
X206896_s_at,0.006339107
X215505_s_at,0.006336708
X210224_at,0.006335372
X219356_s_at,0.006329509
X212640_at,0.006327603
X213694_at,0.006325904
X206283_s_at,0.006325142
X206964_at,0.006325124
X219014_at,0.006324417
X205801_s_at,0.006318931
X209866_s_at,0.006317727
X216870_x_at,0.00631691
X221364_at,0.006315627
X201101_s_at,0.006314896
X220249_at,0.006313705
X209145_s_at,0.006312855
X214564_s_at,0.00631187
X218683_at,0.00631119
X205206_at,0.006310715
X211340_s_at,0.006301318
X213170_at,0.006299866
X211014_s_at,0.006296924
X206224_at,0.006295591
X216882_s_at,0.006294586
X214044_at,0.00629434
X209470_s_at,0.006294076
X206579_at,0.006290113
X221288_at,0.00628932
X204341_at,0.006286671
X218820_at,0.006284785
X218949_s_at,0.006283894
X220440_at,0.006281993
X205758_at,0.006280589
X215189_at,0.006280063
X206615_s_at,0.006274773
X206204_at,0.006272281
X204145_at,0.006271883
X205097_at,0.00626952
X205997_at,0.006265694
X215106_at,0.006264153
X211478_s_at,0.006262839
X201285_at,0.006259897
X222370_x_at,0.006259708
X214249_at,0.006258519
X214575_s_at,0.006257803
X211084_x_at,0.006257078
X205148_s_at,0.006256812
X211990_at,0.006253881
X213723_s_at,0.006249116
X210425_x_at,0.006246899
X206506_s_at,0.006243251
X218461_at,0.006240417
X221425_s_at,0.006239656
X220223_at,0.00623907
X203397_s_at,0.006237131
X202001_s_at,0.006233968
X216246_at,0.006233686
X204594_s_at,0.006232391
X208624_s_at,0.006230103
X203662_s_at,0.006229662
X208435_s_at,0.006227634
X220450_at,0.006227584
X221946_at,0.006227286
X215738_at,0.006227154
X218877_s_at,0.006226921
X219110_at,0.006222651
X210718_s_at,0.00622169
X206022_at,0.006219938
X215914_at,0.006219724
X211583_x_at,0.0062192
X218561_s_at,0.006219063
X212067_s_at,0.00621786
X215626_at,0.006215939
X210450_at,0.006215604
X214163_at,0.00621556
X205787_x_at,0.006215463
X204724_s_at,0.00621401
X217042_at,0.006213683
X212910_at,0.006213649
X212976_at,0.006207045
X221608_at,0.006206275
X203203_s_at,0.006205877
X217514_at,0.006204157
X210395_x_at,0.006200847
X217019_at,0.00620042
X202870_s_at,0.006200109
X213757_at,0.006198487
X201992_s_at,0.006197022
X202932_at,0.006195914
X215413_at,0.006195846
X218066_at,0.006195665
X202555_s_at,0.006193651
X218157_x_at,0.006193603
X214891_at,0.006191694
X213730_x_at,0.006191267
X200923_at,0.006191195
X214987_at,0.006191097
X205114_s_at,0.006190586
X204950_at,0.006190339
X205003_at,0.00619003
X215169_at,0.006188284
X216357_at,0.006188193
X217963_s_at,0.00618754
X204423_at,0.00618719
X221138_s_at,0.006185614
X210896_s_at,0.006185367
X216223_at,0.006185348
X220033_at,0.006184853
X213067_at,0.006183929
X214255_at,0.006181339
X212912_at,0.006181055
X36936_at,0.006180201
X213830_at,0.006180105
X208476_s_at,0.006179867
X207758_at,0.006175128
X217481_x_at,0.006172618
X208468_at,0.00617113
X220839_at,0.006168831
X213020_at,0.006168766
X207359_at,0.006168239
X221418_s_at,0.006166171
X215335_at,0.006161927
X209996_x_at,0.006159482
X205873_at,0.006155629
X207959_s_at,0.006152216
X204547_at,0.006152173
X215537_x_at,0.006148647
X34478_at,0.006146217
X201235_s_at,0.006144843
X211027_s_at,0.006143558
X220804_s_at,0.006141005
X205681_at,0.006140586
X218258_at,0.006138298
X206925_at,0.006137662
X202756_s_at,0.006137498
AFFX.M27830_M_at,0.00613729
X218962_s_at,0.006134682
X215734_at,0.006133819
X216557_x_at,0.006131163
X217139_at,0.006128494
X213404_s_at,0.006126263
X203549_s_at,0.006126016
X204221_x_at,0.006121407
X207534_at,0.006121307
X220752_at,0.006120841
X217095_x_at,0.006120739
X218693_at,0.00612012
X221695_s_at,0.006118448
X217901_at,0.006118155
X205048_s_at,0.006112329
X211446_at,0.006111145
X216934_at,0.006109843
X204877_s_at,0.006109766
X201556_s_at,0.006107311
X213953_at,0.006105508
X202199_s_at,0.006105332
X213427_at,0.006104045
X222207_x_at,0.006102418
X216629_at,0.006102066
X207883_s_at,0.006100873
X209437_s_at,0.006099779
X210985_s_at,0.006098277
X216507_at,0.006098111
X216963_s_at,0.006095183
X201693_s_at,0.006094956
X210585_s_at,0.00609407
X219122_s_at,0.006091497
X221150_at,0.006087078
X216134_at,0.006086376
X212938_at,0.006084842
X211362_s_at,0.006083604
X220767_at,0.006083575
X209146_at,0.006080146
X222087_at,0.006078797
X208172_s_at,0.006078335
X202191_s_at,0.006077824
X206442_at,0.006073425
X204194_at,0.006069922
X218516_s_at,0.006069516
X210267_at,0.006068399
X204713_s_at,0.006068012
X213674_x_at,0.006066355
X221523_s_at,0.006065659
X210873_x_at,0.006065341
X222319_at,0.006064492
X211976_at,0.006063849
X200938_s_at,0.006063473
X201840_at,0.006060899
X206868_at,0.006054176
X208577_at,0.006053141
X213222_at,0.00605278
X213301_x_at,0.006051491
X217217_at,0.006051283
X203259_s_at,0.00604291
X215325_x_at,0.006042228
X217448_s_at,0.006040973
X203753_at,0.006039632
X203504_s_at,0.006039597
X222249_at,0.006037419
X206704_at,0.00603603
X205921_s_at,0.006034345
X219890_at,0.006033844
X206843_at,0.006033483
X214994_at,0.006032941
X207372_s_at,0.006031397
X221363_x_at,0.006030803
X215201_at,0.006027986
X220066_at,0.006027874
X206682_at,0.006027332
X215491_at,0.006026098
X211022_s_at,0.006025365
X220877_at,0.006022215
X202898_at,0.006019106
X207821_s_at,0.006018006
X201106_at,0.006014291
X216701_at,0.006012365
X218698_at,0.006011183
X207817_at,0.006008423
X205223_at,0.006007246
X205577_at,0.006006031
X206943_at,0.006005675
X205303_at,0.006003765
X218479_s_at,0.006001335
X205957_at,0.005999748
X215388_s_at,0.005995224
X218595_s_at,0.005993933
X215586_at,0.005993353
X214078_at,0.005993153
X213942_at,0.005993047
X205608_s_at,0.00599203
X206395_at,0.005990809
X213623_at,0.005989977
X204952_at,0.005989376
X221110_x_at,0.00598817
X206038_s_at,0.005986692
X213052_at,0.005984439
X206659_at,0.00598318
X208535_x_at,0.005979607
X201735_s_at,0.005979381
X209537_at,0.005978288
X215954_s_at,0.005976283
X218270_at,0.005975994
X213805_at,0.005975334
X220681_at,0.005973937
X220027_s_at,0.005973538
X214373_at,0.005972814
X215806_x_at,0.005972235
X212332_at,0.005970442
X206670_s_at,0.005968214
X206677_at,0.005967843
X211736_at,0.005967241
X207939_x_at,0.005965697
X213897_s_at,0.005963893
X210910_s_at,0.005961849
X217545_at,0.005960795
X207674_at,0.005960686
X205191_at,0.005957549
X206089_at,0.005955714
X205393_s_at,0.005952152
X212478_at,0.005951467
X214811_at,0.005947361
X210699_at,0.005947063
X215232_at,0.005946188
X220147_s_at,0.005945714
X215355_at,0.005944858
X221839_s_at,0.00594244
X217753_s_at,0.005942263
X206374_at,0.005940003
X222075_s_at,0.00593754
X201401_s_at,0.005936443
X206997_s_at,0.005934646
X218238_at,0.005934327
X206669_at,0.005932271
X206667_s_at,0.005931954
X213181_s_at,0.005931229
X220318_at,0.005928307
X200073_s_at,0.005927986
X215822_x_at,0.005926339
X220686_s_at,0.005925998
X206995_x_at,0.005925004
X217631_at,0.005921764
X206310_at,0.005917797
X217141_at,0.005917574
X219099_at,0.005917359
X201162_at,0.005917146
X217848_s_at,0.005916432
X213866_at,0.005916287
X210301_at,0.005915795
X208377_s_at,0.005914591
X216842_x_at,0.005914448
X203630_s_at,0.005913965
X214240_at,0.005913883
X216191_s_at,0.005908586
X220387_s_at,0.005907326
X211038_s_at,0.005906645
X220727_at,0.005905755
X202438_x_at,0.0059044
X206832_s_at,0.005903961
X207926_at,0.005901761
X218795_at,0.005901597
X211947_s_at,0.005900848
X216065_at,0.005900047
X212438_at,0.00589936
X212169_at,0.005898648
X204192_at,0.005896989
X217424_at,0.005896807
X207653_at,0.005896382
X209536_s_at,0.005894565
X211019_s_at,0.005893948
X212046_x_at,0.005893903
X216847_at,0.005892254
X218346_s_at,0.005889252
X202695_s_at,0.005888693
X213496_at,0.005887738
X221738_at,0.005887268
X219425_at,0.005887106
X216768_x_at,0.005886068
X210157_at,0.005885665
X209005_at,0.005885064
X205164_at,0.005885046
X213271_s_at,0.005884772
X204258_at,0.005882078
X205662_at,0.00588149
X202134_s_at,0.005880328
X203108_at,0.005879345
X203021_at,0.005877923
X31861_at,0.005877298
X217441_at,0.005876694
X210080_x_at,0.005875975
X204863_s_at,0.005873758
X205076_s_at,0.005873072
X200951_s_at,0.005871131
X203930_s_at,0.005870671
X216317_x_at,0.005870304
X204777_s_at,0.005869007
X218765_at,0.005867547
X204042_at,0.005865721
X205933_at,0.005863963
X215156_at,0.005862276
X212149_at,0.005862183
X203480_s_at,0.005862062
X212366_at,0.005860683
X212587_s_at,0.005857994
X201536_at,0.005854734
X203679_at,0.005854632
X211225_at,0.005853766
X204204_at,0.005851062
X206309_at,0.005849364
X221052_at,0.005848813
X211656_x_at,0.005848807
X222046_at,0.005846861
X220496_at,0.005840604
X200898_s_at,0.005840286
X203852_s_at,0.005838504
X208963_x_at,0.00583765
X219515_at,0.00583659
X214763_at,0.005835921
X201441_at,0.005833533
X213217_at,0.005831447
X208353_x_at,0.005829942
X203387_s_at,0.005827459
X211861_x_at,0.005827336
X200665_s_at,0.005826514
X214008_at,0.005825727
X210290_at,0.005823063
X214073_at,0.00582044
X200849_s_at,0.005820387
X209182_s_at,0.005819937
X216922_x_at,0.00581845
X200906_s_at,0.005817638
X207716_at,0.005817184
X203551_s_at,0.005812171
X221297_at,0.005809317
X215731_s_at,0.005807573
X211426_x_at,0.005807533
X205294_at,0.00580749
X220179_at,0.005805701
X210473_s_at,0.005805142
X213697_at,0.005803186
X209662_at,0.005803045
X216900_s_at,0.005803005
X205590_at,0.005798178
X219717_at,0.005796731
X209127_s_at,0.005796118
X220069_at,0.005794141
X212082_s_at,0.005793115
X216908_x_at,0.005793068
X201427_s_at,0.005792711
X208291_s_at,0.005792674
X203063_at,0.005792093
X201922_at,0.005790893
X204401_at,0.005790423
X201375_s_at,0.005790272
X209936_at,0.005788454
X208930_s_at,0.005788167
X203859_s_at,0.005788047
X201200_at,0.005784727
X215513_at,0.00578294
X201227_s_at,0.005781258
X220570_at,0.005780754
X208306_x_at,0.005780258
X203124_s_at,0.005778633
X216060_s_at,0.005778376
X201644_at,0.005777278
X208066_s_at,0.005776698
X207574_s_at,0.00577549
X213709_at,0.005774915
X215120_s_at,0.005774883
X218923_at,0.005773214
X221859_at,0.005772333
X216327_s_at,0.005771916
X209841_s_at,0.005770955
X203530_s_at,0.005770672
X207136_at,0.005770305
X201018_at,0.005767357
X214397_at,0.005767088
X221214_s_at,0.005766233
X207764_s_at,0.005765777
X207601_at,0.005764117
X214846_s_at,0.005763418
X213550_s_at,0.005762642
X35148_at,0.005760813
X219538_at,0.005760361
X217058_at,0.005759
X218350_s_at,0.005758861
X209496_at,0.005756769
X213687_s_at,0.005756668
X221807_s_at,0.005756379
X217701_x_at,0.005754786
X221729_at,0.005754088
AFFX.HUMRGE.M10098_3_at,0.005753222
X210671_x_at,0.005753136
X217610_at,0.005751031
X216797_at,0.005750605
X37549_g_at,0.005750224
X207908_at,0.005747595
X202113_s_at,0.005747026
X207464_at,0.005742504
X213606_s_at,0.005741835
X201928_at,0.005740861
X205230_at,0.005739863
X211643_x_at,0.005735436
X203167_at,0.005734987
X209082_s_at,0.005734821
X209991_x_at,0.005733311
X214157_at,0.005732909
X221502_at,0.005730842
X214721_x_at,0.005729893
X208962_s_at,0.005729739
X207890_s_at,0.005725004
X206057_x_at,0.00572269
X209178_at,0.005722583
X217190_x_at,0.005720714
X222320_at,0.005720182
X217495_x_at,0.005720064
X214129_at,0.005717969
X219334_s_at,0.005717158
X222074_at,0.00571694
X213995_at,0.005715825
X207515_s_at,0.00571559
X217160_at,0.005715544
X218552_at,0.005713018
X203952_at,0.005712534
X216756_at,0.005710292
X218395_at,0.005710219
X215807_s_at,0.005710203
X213365_at,0.005710097
X207232_s_at,0.005709137
X211728_s_at,0.005708887
X212346_s_at,0.005708811
X218554_s_at,0.005708415
X206474_at,0.005708244
X205492_s_at,0.005707737
X221831_at,0.005706982
X215468_at,0.005704618
X221066_at,0.005702689
X217894_at,0.005701496
X222348_at,0.005700177
X219434_at,0.005699714
X208422_at,0.005699659
X207190_at,0.00569906
X214435_x_at,0.005697018
X213808_at,0.005690263
X217234_s_at,0.005687517
X206651_s_at,0.005684246
X221681_s_at,0.005683571
X203044_at,0.005682864
X211104_s_at,0.005680307
X221665_s_at,0.005678474
X219832_s_at,0.005677585
X202567_at,0.005672387
X205869_at,0.005671433
X219803_at,0.00567034
X203932_at,0.005669892
X209919_x_at,0.005668773
X220030_at,0.005668419
X207050_at,0.005667036
X201186_at,0.005666371
X218115_at,0.005666039
X210858_x_at,0.005664871
X215409_at,0.005662803
X207753_at,0.005661449
X202203_s_at,0.005659828
X221585_at,0.005657832
X205091_x_at,0.005657636
X202262_x_at,0.005656755
X203400_s_at,0.005656325
X207237_at,0.005655701
X210559_s_at,0.005655265
X202984_s_at,0.005654664
X215476_at,0.00565296
X214214_s_at,0.005651528
X206324_s_at,0.005650965
X44783_s_at,0.005650581
X221349_at,0.005649776
X218158_s_at,0.005646883
X207247_s_at,0.005644827
X214472_at,0.005643544
X220868_s_at,0.005642281
X205354_at,0.005641989
X204184_s_at,0.00563914
X205948_at,0.005638911
X218287_s_at,0.005638814
X221510_s_at,0.005638476
X215629_s_at,0.005637427
X213149_at,0.005637223
X216445_at,0.005636199
X205209_at,0.005635271
X204840_s_at,0.005633944
X208038_at,0.005633619
X214925_s_at,0.005629988
X213428_s_at,0.005626787
X207802_at,0.00562612
X217273_at,0.005625492
X221271_at,0.005624502
X216521_s_at,0.005622884
X221117_at,0.00562253
X38340_at,0.005622414
X201211_s_at,0.005621772
X208629_s_at,0.005621248
X207682_s_at,0.005620938
X202324_s_at,0.005619993
X219872_at,0.005619885
X213863_s_at,0.005619016
X202468_s_at,0.005618302
X221832_s_at,0.005617065
X215783_s_at,0.005616443
X203360_s_at,0.005615887
X219806_s_at,0.005615828
X207631_at,0.005615208
X210117_at,0.005613888
X213227_at,0.005613107
X203306_s_at,0.005610706
X221102_s_at,0.005610028
X204700_x_at,0.005606952
X204494_s_at,0.005606118
X217930_s_at,0.005605738
X201847_at,0.005605447
X210912_x_at,0.005605438
X217232_x_at,0.005605243
X207437_at,0.005603876
X216719_s_at,0.00560345
X216950_s_at,0.005603237
X200813_s_at,0.005601664
X219522_at,0.005600197
X220834_at,0.005599765
X209096_at,0.005598803
X210483_at,0.005598659
X204084_s_at,0.005597467
X205566_at,0.005594084
X205427_at,0.005593837
X213934_s_at,0.005593467
X211429_s_at,0.005592785
X211555_s_at,0.005591924
X202862_at,0.0055915
X202053_s_at,0.005590898
X210717_at,0.005590631
X208601_s_at,0.005589071
X220639_at,0.005588668
X210732_s_at,0.005587995
X204801_s_at,0.005587931
X210955_at,0.005586671
X203125_x_at,0.005584145
X211991_s_at,0.005583145
X221639_x_at,0.005582899
X209568_s_at,0.005582881
X216605_s_at,0.005580186
X204393_s_at,0.005579418
X206465_at,0.005575554
X221429_x_at,0.005575548
X216549_s_at,0.005573315
X210302_s_at,0.005572147
X211805_s_at,0.005568322
X221682_s_at,0.005568161
X214286_at,0.005567588
X203501_at,0.005565623
X214999_s_at,0.005563532
X211653_x_at,0.005563304
